text_index,medication,rate,comment,cleaned_comment,Treatment name,Treatment code,Disease,sentiment,sentiment_score
381,simponi golimumab for ankylosing spondylitis,9.0,"Simponi helps me so much. 
I take 2 shots per month. 
I Washington diagnosed about 7 or 8 years after mycket first signs of illness. Ive had it very hard. 
I get oxycontin when i have it too hard. But all in all, simponi is The best. I got a new life with it. 
Works as a chef, and without simponi i would not. 
I live in sweden, so i only pay about $300 a year. 
Or else i would have to pay ALOT. like $4000 per month. 
The negatives with this med, you cancer get alot of crap from it. 
But the pain i had before was crazy. 
Thank you my sweet Dr.","all, treatment_name best.",simponi,golimumab,ankylosing spondylitis,POSITIVE,0.9910351634025574
381,simponi golimumab for ankylosing spondylitis,9.0,"Simponi helps me so much. 
I take 2 shots per month. 
I Washington diagnosed about 7 or 8 years after mycket first signs of illness. Ive had it very hard. 
I get oxycontin when i have it too hard. But all in all, simponi is The best. I got a new life with it. 
Works as a chef, and without simponi i would not. 
I live in sweden, so i only pay about $300 a year. 
Or else i would have to pay ALOT. like $4000 per month. 
The negatives with this med, you cancer get alot of crap from it. 
But the pain i had before was crazy. 
Thank you my sweet Dr.",got new life it.,simponi,golimumab,ankylosing spondylitis,POSITIVE,0.9993917942047119
381,simponi golimumab for ankylosing spondylitis,9.0,"Simponi helps me so much. 
I take 2 shots per month. 
I Washington diagnosed about 7 or 8 years after mycket first signs of illness. Ive had it very hard. 
I get oxycontin when i have it too hard. But all in all, simponi is The best. I got a new life with it. 
Works as a chef, and without simponi i would not. 
I live in sweden, so i only pay about $300 a year. 
Or else i would have to pay ALOT. like $4000 per month. 
The negatives with this med, you cancer get alot of crap from it. 
But the pain i had before was crazy. 
Thank you my sweet Dr.","work chef, without treatment_name would not.",simponi,golimumab,ankylosing spondylitis,NEGATIVE,0.9938433170318604
381,simponi golimumab for ankylosing spondylitis,9.0,"Simponi helps me so much. 
I take 2 shots per month. 
I Washington diagnosed about 7 or 8 years after mycket first signs of illness. Ive had it very hard. 
I get oxycontin when i have it too hard. But all in all, simponi is The best. I got a new life with it. 
Works as a chef, and without simponi i would not. 
I live in sweden, so i only pay about $300 a year. 
Or else i would have to pay ALOT. like $4000 per month. 
The negatives with this med, you cancer get alot of crap from it. 
But the pain i had before was crazy. 
Thank you my sweet Dr.","live sweden, pay $300 year.",simponi,golimumab,ankylosing spondylitis,POSITIVE,0.9176921248435974
381,simponi golimumab for ankylosing spondylitis,9.0,"Simponi helps me so much. 
I take 2 shots per month. 
I Washington diagnosed about 7 or 8 years after mycket first signs of illness. Ive had it very hard. 
I get oxycontin when i have it too hard. But all in all, simponi is The best. I got a new life with it. 
Works as a chef, and without simponi i would not. 
I live in sweden, so i only pay about $300 a year. 
Or else i would have to pay ALOT. like $4000 per month. 
The negatives with this med, you cancer get alot of crap from it. 
But the pain i had before was crazy. 
Thank you my sweet Dr.",else would pay alot.,simponi,golimumab,ankylosing spondylitis,NEGATIVE,0.9912645816802979
381,simponi golimumab for ankylosing spondylitis,9.0,"Simponi helps me so much. 
I take 2 shots per month. 
I Washington diagnosed about 7 or 8 years after mycket first signs of illness. Ive had it very hard. 
I get oxycontin when i have it too hard. But all in all, simponi is The best. I got a new life with it. 
Works as a chef, and without simponi i would not. 
I live in sweden, so i only pay about $300 a year. 
Or else i would have to pay ALOT. like $4000 per month. 
The negatives with this med, you cancer get alot of crap from it. 
But the pain i had before was crazy. 
Thank you my sweet Dr.",like $4000 per month.,simponi,golimumab,ankylosing spondylitis,NEGATIVE,0.8881130814552307
381,simponi golimumab for ankylosing spondylitis,9.0,"Simponi helps me so much. 
I take 2 shots per month. 
I Washington diagnosed about 7 or 8 years after mycket first signs of illness. Ive had it very hard. 
I get oxycontin when i have it too hard. But all in all, simponi is The best. I got a new life with it. 
Works as a chef, and without simponi i would not. 
I live in sweden, so i only pay about $300 a year. 
Or else i would have to pay ALOT. like $4000 per month. 
The negatives with this med, you cancer get alot of crap from it. 
But the pain i had before was crazy. 
Thank you my sweet Dr.","negative med, cancer get alot crap it.",simponi,golimumab,ankylosing spondylitis,NEGATIVE,0.9994311928749084
381,simponi golimumab for ankylosing spondylitis,9.0,"Simponi helps me so much. 
I take 2 shots per month. 
I Washington diagnosed about 7 or 8 years after mycket first signs of illness. Ive had it very hard. 
I get oxycontin when i have it too hard. But all in all, simponi is The best. I got a new life with it. 
Works as a chef, and without simponi i would not. 
I live in sweden, so i only pay about $300 a year. 
Or else i would have to pay ALOT. like $4000 per month. 
The negatives with this med, you cancer get alot of crap from it. 
But the pain i had before was crazy. 
Thank you my sweet Dr.",pain crazy.,simponi,golimumab,ankylosing spondylitis,NEGATIVE,0.9857020378112793
381,simponi golimumab for ankylosing spondylitis,9.0,"Simponi helps me so much. 
I take 2 shots per month. 
I Washington diagnosed about 7 or 8 years after mycket first signs of illness. Ive had it very hard. 
I get oxycontin when i have it too hard. But all in all, simponi is The best. I got a new life with it. 
Works as a chef, and without simponi i would not. 
I live in sweden, so i only pay about $300 a year. 
Or else i would have to pay ALOT. like $4000 per month. 
The negatives with this med, you cancer get alot of crap from it. 
But the pain i had before was crazy. 
Thank you my sweet Dr.",thank sweet dr.,simponi,golimumab,ankylosing spondylitis,POSITIVE,0.9998290538787842
382,simponi golimumab for psoriatic arthritis,1.0,"I have now just taken my 4th injection, I'm as bad as I was if not worse than when I was first diagnosed.  I can barely walk, have swelling in my toes, feet and ankles, as well as my left knee.  Also in my elbows, wrists, hands and fingers ... I have bad psoriasis on my scalp.  I don't think this medication is very good at all and have shown no response to the previous 3 doses and this dose I have been nauseous every since taking it .. I was on Humira previously for about 5 years but I stopped responding and Embrel I had really bad reactions too ... Hoping for something new when I go back to specialist end of month","taken 4th injection, i'm bad worse first diagnosed.",simponi,golimumab,psoriatic arthritis,NEGATIVE,0.9993102550506592
382,simponi golimumab for psoriatic arthritis,1.0,"I have now just taken my 4th injection, I'm as bad as I was if not worse than when I was first diagnosed.  I can barely walk, have swelling in my toes, feet and ankles, as well as my left knee.  Also in my elbows, wrists, hands and fingers ... I have bad psoriasis on my scalp.  I don't think this medication is very good at all and have shown no response to the previous 3 doses and this dose I have been nauseous every since taking it .. I was on Humira previously for about 5 years but I stopped responding and Embrel I had really bad reactions too ... Hoping for something new when I go back to specialist end of month","barely walk, swelling toes, foot ankles, well left knee.",simponi,golimumab,psoriatic arthritis,NEGATIVE,0.9981905817985535
